Code,Country,GDP,Region,Group Type,Income Level,Fatalities,Wounded,Latitude,Longitude,Casualties,Group Name
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,14.66487,43.043016,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,2.0,16.088032,44.724587,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.782391,42.973093,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,11.0,48.0,15.42686,45.082997,59.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,14.782391,42.973093,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.074726,43.176983,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,5.0,14.659028,43.097882,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,13.931337,43.478924,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.185272,43.226392,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,6.0,14.782391,42.973093,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,5.0,13.586484,44.024105,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,3.0,13.586484,44.024105,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,14.0,26.0,17.412061,43.267986,40.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,40.0,24.0,12.849085,45.037275,64.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,2.0,13.97422,44.157532,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,,,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.550455,44.397706,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,200.0,280.0,17.292985,44.207265,480.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.586484,44.024105,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,25.0,,16.917493,43.762411,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.789977,43.183462,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,16.776031,43.701864,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,16.776031,43.701864,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.358866,45.449807,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.143445,43.008259,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.453228,43.130794,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,4.0,13.931337,43.478924,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,9.0,10.0,14.144718,43.196402,19.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,1.0,13.586484,44.024105,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.514686,43.386322,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.831356,43.027922,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.021892,44.444858,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.061442,44.50378,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,,14.044319,44.481674,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.550455,44.397706,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.950846,43.747992,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.265003,44.506944,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.384901,45.462486,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,5.0,0.0,15.325444,44.211895,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,4.0,2.0,13.916663,43.566661,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,14.146667,43.196944,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,2.0,13.71716,43.447481,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.919606,44.145245,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,8.0,,13.898436,44.680276,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.132654,43.218299,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.655168,43.051102,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,13.931844,44.67898,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,16.256984,43.944149,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.911745,44.69981,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.931337,43.478924,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,14.109444,44.194444,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.586484,44.024105,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,5.0,13.955136,44.68022,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,15.0,,16.11221,43.10089,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.586484,44.024105,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.319348,43.670221,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,2.0,14.072799,43.159109,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,16.253548,43.12827,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,2.0,16.250818,43.277363,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.250639,43.060098,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.146683,43.11846,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.410987,43.119624,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,3.0,14.143184,43.182022,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,4.0,15.470032,45.322855,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.78718,43.009377,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,4.0,14.629231,43.090041,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,0.0,13.788144,44.570208,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.68047,44.713958,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.136336,43.178742,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.727395,42.960963,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,3.0,14.184514,43.230428,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,6.0,0.0,13.319617,43.255631,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.319617,43.255631,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.744132,44.464625,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,7.0,,13.132223,43.783765,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,16.210556,52.171111,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,5.0,10.0,15.506111,45.326667,15.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.004857,43.203859,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.93137,43.478937,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,6.0,3.0,,,9.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.127546,43.156042,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,14.618961,43.096168,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,15.416311,42.300326,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,1.0,13.923786,43.480511,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,2.0,13.930942,43.482354,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,13.346912,43.328706,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,10.0,13.93131,43.479134,10.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.961073,43.38596,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.961208,44.588271,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,13.931338,43.478924,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.185272,43.226392,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.072517,43.158887,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.73333,43.18333,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.185272,43.226392,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,13.993337,45.429024,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.782391,42.973093,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,0.0,14.07241,45.42187,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,7.0,16.0,15.305307,43.01949,23.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,0.0,14.07241,45.42187,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,0.0,16.140935,42.875023,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.314653,44.925249,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.730015,44.451832,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,1.0,1.0,16.034853,43.157695,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.496017,43.739385,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,9.0,17.0,14.672852,43.087216,26.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.118063,43.329466,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,16.118063,43.329466,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.660314,43.107682,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,15.683077,43.631435,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,4.0,17.0,14.609769,43.066895,21.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,17.0,14.13971,43.171201,20.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,17.0,13.938457,43.453033,20.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,3.0,16.0,14.28333,43.06667,19.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,,,14.117981,43.182639,,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,2.0,0.0,,,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,774.334489816721,Middle East & North Africa,religious,Low Income,0.0,1.0,13.702664,44.733569,1.0,Muslim extremists
